CLUES,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,REGION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,MUNICIPIO,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,NOMBRE TIPO ESTABLECIMIENTO,CLAVE TIPO DE VIALIDAD,TIPO DE VIALIDAD,VIALIDAD,NUMERO EXTERIOR,NUMERO INTERIOR,CLAVE TIPO DE ASENTAMIENTO,TIPO DE ASENTAMIENTO,ASENTAMIENTO,CODIGO POSTAL,REFERENCIAS DEL DOMICILIO,TELEFONO 1 DEL ESTABLECIMIENTO,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE TIPO OBRA,TIPO OBRA,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,OBSERVACIONES AL REGISTRO,LATITUD,LONGITUD
CSIMB002210,VICENTE GUERRERO,VICENTE GUERRERO,PALENQUE,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SALTO DE AGUA,VICENTE GUERRERO,6,PALENQUE,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,VICENTE GUERRERO,29900,ATRAS DE LA IGLESIA,9612522013,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.3089,-92.0521
CSIMB002222,SAN PEDRO SABANA,SAN PEDRO SABANA,PALENQUE,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SALTO DE AGUA,SAN PEDRO SABANA,6,PALENQUE,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,SAN PEDRO SABANA,29900,A UN COSTADO DE LA CASA EJIDAL,9611773632,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.39525,-92.21358
CSIMB002234,HOSPITAL DE LA MUJER SAN CRISTÓBAL DE LAS CASAS,HOSPITAL DE LA MUJER SAN CRISTÓBAL DE LAS CASAS,SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SAN CRISTOBAL DE LAS CASAS,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,DE HOSPITALIZACIÓN,3,AVENIDA,INSURGENTES ,24,,3,BARRIO,SANTA LUCIA,29250,,9624826245,SEGUNDO NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.733136,-92.636849
CSIMB002246,"SAN CRISTÓBAL DE LAS CASAS, CHIAPAS","SAN CRISTÓBAL DE LAS CASAS, CHIAPAS",SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SAN CRISTOBAL DE LAS CASAS,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,5,CALLE,DE LOS PINOS,SIN NÚMERO,,7,COLONIA,LOS PINOS,29280,1A. CALLE DE LOS PINOS S/N,9621727906,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.723458,-92.638128
CSIMB002251,MITZITÓN,MITZITÓN,SAN CRISTOBAL DE LAS CASAS,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SAN CRISTOBAL DE LAS CASAS,MITZITON,2,SAN CRISTÓBAL DE LAS CASAS,DE CONSULTA EXTERNA,5,CALLE,CENTRO DE LA COMUNIDAD,SIN NÚMERO,,25,PUEBLO,MITZINTON,29316,CENTRO DE LA COMUNIDAD,9611007774,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.644202,-92.545245
CSIMB002263,CENTRO DE SALUD CON SERVICIOS AMPLIADOS SAN FERNANDO,CENTRO DE SALUD CON SERVICIOS AMPLIADOS SAN FERNANDO,TUXTLA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SAN FERNANDO,SAN FERNANDO,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,5,CALLE,CUARTA PONIENTE NORTE,SIN NÚMERO,,3,BARRIO,SAGUALOMA,29120,CERCA DE LA PASTELERIA D’ LILIS,9191192747,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.874503,-93.208301
CSIMB002275,MIGUEL HIDALGO,MIGUEL HIDALGO,TUXTLA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SAN FERNANDO,MIGUEL HIDALGO (LENIN),1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,5,CALLE,MIGUEL HIDALGO,25,,7,COLONIA,MIGUEL HIDALGO,29120,CONOCIDO SAN FERNANDO,9191313713,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.86426,-93.23541
CSIMB002280,SILTEPEC,SILTEPEC,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SILTEPEC,SILTEPEC,10,MOTOZINTLA,DE CONSULTA EXTERNA,3,AVENIDA,ÁLVARO OBREGÓN,SIN NÚMERO,,3,BARRIO,SILTEPEC,30980,AV.ÁLVARO OBREGON S/N,9671543579,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.552071,-92.322287
CSIMB002292,SANTO DOMINGO LA CASCADA,SANTO DOMINGO LA CASCADA,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SILTEPEC,SANTO DOMINGO (LA CASCADA),10,MOTOZINTLA,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,LA CASCADA,30985,"CONOCIDO, SANTO DOMINGO LA CASCADA.",9671620337,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.486111,-92.404722
CSIMB002304,EL LETRERO,EL LETRERO,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,HONDURAS DE LA SIERRA,EL LETRERO,10,MOTOZINTLA,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,EL LETRERO,30993,CALLE CENTRAL NO. 1,9621026738,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.517194,-92.46905
CSIMB002316,SAN ANTONIO LA PINADA,SAN ANTONIO LA PINADA,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SILTEPEC,SAN ANTONIO LA PINADA,10,MOTOZINTLA,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,SAN ANTONIO LA PINADA,30982,"CONOCIDO, SAN ANTONIO LA PINADA.",8135118896,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.6151,-92.3212
CSIMB002321,SANTA MARÍA,SANTA MARÍA,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CAPITAN LUIS ANGEL VIDAL,SANTA MARIA,10,MOTOZINTLA,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,SANTA MARIA,30996,AL FINAL DE LA CALLE PRINCIPAL,9671120836,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.555011,-92.63749
CSIMB002333,"CENTRO DE SALUD SIMOJOVEL, CHIAPAS","CENTRO DE SALUD SIMOJOVEL, CHIAPAS",SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SIMOJOVEL,SIMOJOVEL DE ALLENDE,5,PICHUCALCO,DE CONSULTA EXTERNA,3,AVENIDA,CONSTITUCION ORIENTE,22,,3,BARRIO,SAN JOSE,29820,,9613702837,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.138758,-92.708693
CSIMB002345,UNIDAD MEDICA MOVIL CARMITO BUENA VISTA,UNIDAD MEDICA MOVIL CARMITO BUENA VISTA,SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SIMOJOVEL,EL CARMITO BUENAVISTA,5,PICHUCALCO,DE CONSULTA EXTERNA,24,CARRETERA,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,CARMITO BUENA VISTA,29826,COL CARMITO BUENA VISTA SIMOJOVEL,9191060634,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.135417,-92.677456
CSIMB002350,CENTRO DE SALUD EJIDO CONSTITUCIÓN,CENTRO DE SALUD EJIDO CONSTITUCIÓN,SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SIMOJOVEL,CONSTITUCION,5,PICHUCALCO,DE CONSULTA EXTERNA,5,CALLE,DE LA CASA DE MAESTROS,SIN NÚMERO,,13,EJIDO,CONSTITUCION,29834,CERCA DE LA AGENCIA MUNICIPAL,9321290995,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.076268,-92.525356
CSIMB002362,GOLONCHÁN VIEJO,GOLONCHÁN VIEJO,YAJALON,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SITALA,GOLONCHAN VIEJO,9,OCOSINGO,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,288,,7,COLONIA,SIN NOMBRE,29890,GOLONCHAN VIEJO,9611558830,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.032417,-92.384692
CSIMB002374,SANTA BÁRBARA,SANTA BÁRBARA,YAJALON,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SITALA,SANTA BARBARA PRIMERA FRACCION,9,OCOSINGO,DE CONSULTA EXTERNA,22,NINGUNO,SIN NOMBRE,SIN NÚMERO,,7,COLONIA,SIN NOMBRE,29890,JUNTO A LA ESCUELA PRIMARIA,9626980021,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,4,IRREGULAR,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.02917,-92.350897
CSIMB002386,PAMALÁ PICOTÉ,PAMALÁ PICOTÉ,YAJALON,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SITALA,PICOTE PAMALA,9,OCOSINGO,DE CONSULTA EXTERNA,22,NINGUNO,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,SIN NOMBRE,29890,PAMALA PICOTE,9621435372,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.063416,-92.39696
CSIMB002391,SOCOLTENANGO,SOCOLTENANGO,ACALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SOCOLTENANGO,SOCOLTENANGO,3,COMITÁN,DE CONSULTA EXTERNA,4,BOULEVARD,BENITO JUÁREZ,SIN NÚMERO,,3,BARRIO,EL CAMPO,30390,"BLVD. BENITO JUÁREZ S/N, COL. BARRIO EL CAMPO",9626987400,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.236485,-92.34989
CSIMB002403,CENTRO DE SALUD CERRO DE LAS CAMPANAS,CENTRO DE SALUD CERRO DE LAS CAMPANAS,PICHUCALCO,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SOLOSUCHIAPA,CERRO LAS CAMPANAS,5,PICHUCALCO,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,3,BARRIO,CENTRO,29580,A LADO DE LA ESCUELA PRIMARIA NIÑOS HEROES,9626284024,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.334187,-92.97275
CSIMB002415,SUCHIAPA,SUCHIAPA,TUXTLA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SUCHIAPA,SUCHIAPA,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,5,CALLE,2A. PONIENTE SUR,349,,3,BARRIO,SAN ESTEBAN,29150,2A. PONIENTE. SUR NO.349 SAN ESTEBAN,9631596336,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.621473,-93.1046665
CSIMB002420,PACÚ,PACÚ,TUXTLA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SUCHIAPA,PACU,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,3,AVENIDA,1A. SUR,SIN NÚMERO,,7,COLONIA,PACU,29150,1A. AV. SUR S/N,9611873733,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.63509,-93.132415
CSIMB002432,CIUDAD HIDALGO,CIUDAD HIDALGO,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,SUCHIATE,CIUDAD HIDALGO,7,TAPACHULA,DE CONSULTA EXTERNA,5,CALLE,3A. ORIENTE,SIN NÚMERO,,7,COLONIA,CIUDAD HIDALGO,30840,A DOS CUADRAS DEL PARQUE CENTRAL,9625294053,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.681148,-92.150437
CSIMB002444,TAPACHULA SANTA CLARA,TAPACHULA SANTA CLARA,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,DE CONSULTA EXTERNA,19,PROLONGACIÓN,DURAZNOS,SIN NÚMERO,,16,FRACCIONAMIENTO,SANTA CLARA,30788,CONTRA ESQUINA DE LA CASA TELMEX,9621345850,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.880155,-92.250473
CSIMB002456,VILLA DE LAS FLORES (TAPACHULA),VILLA DE LAS FLORES (TAPACHULA),TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,DE CONSULTA EXTERNA,5,CALLE,JACARANDAS,SIN NÚMERO,,5,CIUDAD,VILLA DE LAS FLORES,30795,A UN COSTADO DE LA ESCUELA PRIMARIA FRANCISCO JAVIER GUILLEN T.,9626371044,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.883698,-92.272206
CSIMB002461,TAPACHULA INDECO CEBADILLA,TAPACHULA INDECO CEBADILLA,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,DE CONSULTA EXTERNA,3,AVENIDA,JUAN ALDAMA,SIN NÚMERO,,7,COLONIA,INDECO CEBADILLA,30786,ATRÁS DE LA ESCUELA PRIMARIA VENUSTIANO CARRANZA,9621697315,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.877881,-92.265347
CSIMB002473,TAPACHULA DE CÓRDOBA Y ORDÓÑEZ,TAPACHULA DE CÓRDOBA Y ORDÓÑEZ,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,DE CONSULTA EXTERNA,5,CALLE,8VA. NORTE,SIN NÚMERO,,7,COLONIA,5 DE FEBRERO,30710,A UN COSTADO DEL D.I.F.,9621701928,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.917124,-92.260894
CSIMB002485,ÁLVARO OBREGÓN,ÁLVARO OBREGÓN,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,ALVARO OBREGON,7,TAPACHULA,DE CONSULTA EXTERNA,3,AVENIDA,1A. SUR ,SIN NÚMERO,,7,COLONIA,SAN ANTONIO,30820,A UN COSTADO DEL PARQUE CENTRAL,9931349542,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.919719,-92.378679
CSIMB002490,CARRILLO PUERTO,CARRILLO PUERTO,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,CARRILLO PUERTO,7,TAPACHULA,DE CONSULTA EXTERNA,5,CALLE,4A. NORTE,SIN NÚMERO,,27,RANCHERÍA,FELIPE CARRILLO PUERTO,30816,A LADO DEL CAMPO DE FUTBOL,9621424427,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.011142,-92.196612
CSIMB002502,CEBADILLA 2A. SECCIÓN,CEBADILLA 2A. SECCIÓN,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,CEBADILLA 2DA. SECCION,7,TAPACHULA,DE CONSULTA EXTERNA,23,CAMINO,ACAXMAN-PALO SECO,SIN NÚMERO,,27,RANCHERÍA,LA CEBADILLA 2A. SECCION,30827,A UN COSTADO DE LA ESCUELA SECUNDARIA VICENTE GUERRERO,9611542227,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.824125,-92.313741
CSIMB002514,EL EDÉN,EL EDÉN,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,EL EDEN,7,TAPACHULA,DE CONSULTA EXTERNA,24,CARRETERA,TAPACHULA - NUEVA ALEMANIA KM. 28.5,SIN NÚMERO,,27,RANCHERÍA,EL EDEN,30812,A UN COSTADO DE LA ESC. PRIM. RAFAEL RAMIREZ CASTAÑEDA,9191189395,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.06054,-92.300549
CSIMB002526,LLANO DE LA LIMA,LLANO DE LA LIMA,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,LLANO DE LA LIMA,7,TAPACHULA,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,LLANO DE LA LIMA,30820,ATRÁS DE LA TELESECUNDARIA 659,9671852122,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.866964,-92.298529
CSIMB002531,JOSÉ MARÍA MORELOS,JOSÉ MARÍA MORELOS,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,JOSE MARIA MORELOS,7,TAPACHULA,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,JOSÉ MARÍA MORELOS,30832,A UN COSTADO DE LA ESCUELA PRIMARIA EVA DE SAMANO,9671074133,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.786324,-92.400505
CSIMB002543,PUERTO MADERO,PUERTO MADERO,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,PUERTO MADERO (SAN BENITO),7,TAPACHULA,DE CONSULTA EXTERNA,7,CALZADA,ESCOLLERAS,SIN NÚMERO,,26,PUERTO,MADERO,30830,A 400 MTRS. DE LA OFICINA DE CORREOS DE MEXICO,9926760411,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.71259,-92.417943
CSIMB002555,RAYMUNDO ENRÍQUEZ,RAYMUNDO ENRÍQUEZ,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,RAYMUNDO ENRIQUEZ,7,TAPACHULA,DE CONSULTA EXTERNA,5,CALLE,CENTRAL ORIENTE,4,,7,COLONIA,RAYMUNDO ENRIQUEZ,30798,A 1 CUADRA Y ½ DE LAS OFICINAS DEL AYUNTAMIENTO,9616105403,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.865684,-92.313049
CSIMB002560,RANCHERÍA SANTA RITA,RANCHERÍA SANTA RITA,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,SANTA RITA,7,TAPACHULA,DE CONSULTA EXTERNA,22,NINGUNO,NO DISPONIBLE,SIN NÚMERO,,27,RANCHERÍA,SANTA RITA,30812,A UN COSTADO DE LA TIENDA DICONSA,,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.086974,-92.309344
CSIMB002572,C.S. TINAJAS 1A. SECCIÓN,C.S. TINAJAS 1A. SECCIÓN,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,TINAJAS 1RA. SECCION,7,TAPACHULA,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,TINAJAS 1A. SECCION,30835,A UN COSTADO DE ESC. PRIM. DEL ESTADO JOSE MARIA MORELOS Y PAVON,9671259342,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.712619,-92.33976
CSIMB002584,VIVA MÉXICO,VIVA MÉXICO,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,TAPACHULA,VIVA MEXICO,7,TAPACHULA,DE CONSULTA EXTERNA,3,AVENIDA,COSTERA KM. 7,SIN NÚMERO,,7,COLONIA,VIVA MEXICO,30826,ATRÁS DE LA ESC. PRIM. MOCTEZUMA,9191136492,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",14.90782,-92.327352
